"id","smoking"
159503,0.0193954017013311
159504,0.568156599998474
159505,0.0297691896557808
159506,0.854259252548218
159507,0.742636263370514
159508,0.797507166862488
159509,0.91561484336853
159510,0.0254787616431713
159511,0.00262160669080913
159512,0.0359692312777042
159513,0.203458741307259
159514,0.0595656521618366
159515,0.61650288105011
159516,0.685787200927734
159517,0.017219927161932
159518,0.0120297046378255
159519,0.108358465135098
159520,0.133630663156509
159521,0.945428788661957
159522,0.711408078670502
159523,0.00361623521894217
159524,0.66495156288147
159525,0.00852607097476721
159526,0.246881917119026
159527,0.00776682514697313
159528,0.318098247051239
159529,0.848623275756836
159530,0.65170830488205
159531,0.103466212749481
159532,0.940885961055756
159533,0.853566110134125
159534,0.462192952632904
159535,0.440593242645264
159536,0.0103460364043713
159537,0.242620393633842
159538,0.743493616580963
159539,0.838651537895203
159540,0.00310544413514435
159541,0.183160185813904
159542,0.34762254357338
159543,0.00595734920352697
159544,0.569573760032654
159545,0.585795283317566
159546,0.524009823799133
159547,0.681915700435638
159548,0.656879842281342
159549,0.0171488299965858
159550,0.00550412898883224
159551,0.713374674320221
159552,0.729116797447205
159553,0.421870231628418
159554,0.147579059004784
159555,0.923973977565765
159556,0.883148968219757
159557,0.826820313930511
159558,0.108460389077663
159559,0.746607959270477
159560,0.0310351122170687
159561,0.914387762546539
159562,0.903762519359589
159563,0.146901071071625
159564,0.0376284904778004
159565,0.0836454331874847
159566,0.230213314294815
159567,0.849346816539764
159568,0.685913503170013
159569,0.015369244851172
159570,0.75029057264328
159571,0.0998765602707863
159572,0.528071045875549
159573,0.0200510397553444
159574,0.873949706554413
159575,0.0114903813228011
159576,0.066472664475441
159577,0.65807968378067
159578,0.388830214738846
159579,0.0285771135240793
159580,0.708168208599091
159581,0.0459014251828194
159582,0.373727232217789
159583,0.739495933055878
159584,0.348444133996964
159585,0.427006721496582
159586,0.23551994562149
159587,0.91669511795044
159588,0.893730700016022
159589,0.85911637544632
159590,0.903706848621368
159591,0.68307501077652
159592,0.0239514820277691
159593,0.655736148357391
159594,0.0229783281683922
159595,0.797209084033966
159596,0.811103403568268
159597,0.430197507143021
159598,0.0106840059161186
159599,0.00554054323583841
159600,0.00376163795590401
159601,0.626797497272491
159602,0.0717065706849098
159603,0.699500441551208
159604,0.240039691329002
159605,0.306722462177277
159606,0.00236063310876489
159607,0.0242829415947199
159608,0.86427766084671
159609,0.619347333908081
159610,0.00859931670129299
159611,0.0191384740173817
159612,0.698361396789551
159613,0.779330849647522
159614,0.0151477344334126
159615,0.01066988799721
159616,0.0862109214067459
159617,0.0368826799094677
159618,0.827271938323975
159619,0.0207357443869114
159620,0.665809094905853
159621,0.809280693531036
159622,0.754245340824127
159623,0.650344729423523
159624,0.00887774769216776
159625,0.00534219946712255
159626,0.0335230156779289
159627,0.365202933549881
159628,0.591961920261383
159629,0.755590200424194
159630,0.219848588109016
159631,0.130561009049416
159632,0.0733847767114639
159633,0.0275622680783272
159634,0.665819942951202
159635,0.00515669165179133
159636,0.0562466457486153
159637,0.161754831671715
159638,0.925754964351654
159639,0.200412437319756
159640,0.0403255149722099
159641,0.0579650178551674
159642,0.162888213992119
159643,0.207618877291679
159644,0.421712815761566
159645,0.397414147853851
159646,0.011151010170579
159647,0.525170087814331
159648,0.400708884000778
159649,0.552762389183044
159650,0.92159503698349
159651,0.817869782447815
159652,0.409534096717834
159653,0.0881518572568893
159654,0.0395684130489826
159655,0.716436326503754
159656,0.0574356354773045
159657,0.620482921600342
159658,0.00846427492797375
159659,0.00205313786864281
159660,0.401764184236526
159661,0.593727111816406
159662,0.449381023645401
159663,0.767767190933228
159664,0.00816749688237906
159665,0.473963230848312
159666,0.829858243465424
159667,0.0770587399601936
159668,0.81734699010849
159669,0.302897304296494
159670,0.0345185771584511
159671,0.740504920482635
159672,0.257252842187881
159673,0.68367862701416
159674,0.465618461370468
159675,0.845531046390533
159676,0.00411699851974845
159677,0.645812690258026
159678,0.406232297420502
159679,0.0143672218546271
159680,0.943418145179749
159681,0.263799458742142
159682,0.770607948303223
159683,0.772248864173889
159684,0.307076156139374
159685,0.562209844589233
159686,0.0263064168393612
159687,0.00607035681605339
159688,0.983644604682922
159689,0.097406268119812
159690,0.819612622261047
159691,0.57019567489624
159692,0.865031123161316
159693,0.384478271007538
159694,0.704967081546783
159695,0.00176654628012329
159696,0.00860443152487278
159697,0.0240331999957561
159698,0.187246754765511
159699,0.708058416843414
159700,0.689440965652466
159701,0.796484708786011
159702,0.784787595272064
159703,0.0118896858766675
159704,0.507902562618256
159705,0.0221428703516722
159706,0.17614084482193
159707,0.685721457004547
159708,0.685912489891052
159709,0.944112241268158
159710,0.956343710422516
159711,0.632681727409363
159712,0.762131989002228
159713,0.634825944900513
159714,0.550045192241669
159715,0.352877169847488
159716,0.633614003658295
159717,0.00939109548926353
159718,0.386811375617981
159719,0.0653843283653259
159720,0.532475650310516
159721,0.805271625518799
159722,0.530362248420715
159723,0.0277901981025934
159724,0.023536704480648
159725,0.848644852638245
159726,0.0345041863620281
159727,0.00265089794993401
159728,0.0228028185665607
159729,0.830352127552032
159730,0.27497124671936
159731,0.785315334796906
159732,0.0119959861040115
159733,0.537334084510803
159734,0.301012337207794
159735,0.0145698254927993
159736,0.638200461864471
159737,0.675487816333771
159738,0.00608315272256732
159739,0.00587533414363861
159740,0.561018347740173
159741,0.348275870084763
159742,0.291266202926636
159743,0.743561625480652
159744,0.726950705051422
159745,0.599841058254242
159746,0.476957708597183
159747,0.0674208849668503
159748,0.207496628165245
159749,0.458506911993027
159750,0.561760008335114
159751,0.027416905388236
159752,0.052884254604578
159753,0.768349826335907
159754,0.44438847899437
159755,0.494258522987366
159756,0.0640851557254791
159757,0.43139660358429
159758,0.667652666568756
159759,0.0196253955364227
159760,0.845896899700165
159761,0.0228948928415775
159762,0.446532666683197
159763,0.106454327702522
159764,0.764016807079315
159765,0.618393063545227
159766,0.684340476989746
159767,0.521190226078033
159768,0.936069786548615
159769,0.557092070579529
159770,0.755081951618195
159771,0.0109923584386706
159772,0.605112254619598
159773,0.176464557647705
159774,0.272755235433578
159775,0.101359784603119
159776,0.0368641391396523
159777,0.390540391206741
159778,0.235639199614525
159779,0.773583352565765
159780,0.521571218967438
159781,0.813980758190155
159782,0.0707395523786545
159783,0.0781896710395813
159784,0.437538623809814
159785,0.00512724276632071
159786,0.904043316841125
159787,0.394749760627747
159788,0.0230011027306318
159789,0.0252922736108303
159790,0.0358831509947777
159791,0.876834094524384
159792,0.121917881071568
159793,0.448652893304825
159794,0.188041284680367
159795,0.114306792616844
159796,0.519804358482361
159797,0.766590178012848
159798,0.650407135486603
159799,0.0072993841022253
159800,0.0158549267798662
159801,0.043224148452282
159802,0.969019293785095
159803,0.619489014148712
159804,0.572754383087158
159805,0.638224184513092
159806,0.862266480922699
159807,0.714420080184937
159808,0.0150909805670381
159809,0.584270358085632
159810,0.00438683293759823
159811,0.00646973075345159
159812,0.456324368715286
159813,0.570592701435089
159814,0.926711082458496
159815,0.83007287979126
159816,0.648476719856262
159817,0.683803677558899
159818,0.00251089734956622
159819,0.687037706375122
159820,0.106797613203526
159821,0.014044770039618
159822,0.592528462409973
159823,0.00318536511622369
159824,0.852370083332062
159825,0.736152529716492
159826,0.498634040355682
159827,0.0294105764478445
159828,0.0104563292115927
159829,0.0138878738507628
159830,0.0602485276758671
159831,0.612861514091492
159832,0.551543951034546
159833,0.286696791648865
159834,0.0139775900170207
159835,0.863198518753052
159836,0.0314301513135433
159837,0.513048112392426
159838,0.0204309485852718
159839,0.233795180916786
159840,0.796439230442047
159841,0.778597235679626
159842,0.738645493984222
159843,0.903131723403931
159844,0.557668328285217
159845,0.0064204721711576
159846,0.786456525325775
159847,0.263735294342041
159848,0.428240180015564
159849,0.779452323913574
159850,0.00519304210320115
159851,0.447703778743744
159852,0.00176138745155185
159853,0.18590421974659
159854,0.817510187625885
159855,0.364053219556808
159856,0.0588058978319168
159857,0.493055492639542
159858,0.763079464435577
159859,0.00385984359309077
159860,0.930096805095673
159861,0.0079678799957037
159862,0.00727343326434493
159863,0.709364891052246
159864,0.0284134689718485
159865,0.00517347548156977
159866,0.689248383045197
159867,0.488667964935303
159868,0.839931547641754
159869,0.685464203357697
159870,0.748941659927368
159871,0.0751155465841293
159872,0.779746472835541
159873,0.756154596805573
159874,0.236155226826668
159875,0.0979213416576385
159876,0.761871576309204
159877,0.0628764778375626
159878,0.569505631923676
159879,0.724739909172058
159880,0.59453684091568
159881,0.0376748107373714
159882,0.827595829963684
159883,0.800076305866241
159884,0.780823886394501
159885,0.545887231826782
159886,0.328744858503342
159887,0.304831355810165
159888,0.298760205507278
159889,0.916843891143799
159890,0.597976386547089
159891,0.935627400875092
159892,0.140838235616684
159893,0.0321249514818192
159894,0.849039494991302
159895,0.646487236022949
159896,0.608435451984406
159897,0.341552019119263
159898,0.678567826747894
159899,0.876117885112762
159900,0.029466649517417
159901,0.626720905303955
159902,0.361737906932831
159903,0.436389714479446
159904,0.596580982208252
159905,0.0145501755177975
159906,0.770046353340149
159907,0.724528253078461
159908,0.804223477840424
159909,0.00229707453399897
159910,0.520368814468384
159911,0.254366129636765
159912,0.703082382678986
159913,0.0727515369653702
159914,0.0177493207156658
159915,0.172997802495956
159916,0.0169378109276295
159917,0.01150674931705
159918,0.141765743494034
159919,0.498376041650772
159920,0.0928612425923347
159921,0.823279082775116
159922,0.186339050531387
159923,0.315917670726776
159924,0.774290978908539
159925,0.809627890586853
159926,0.86458694934845
159927,0.550777733325958
159928,0.369594216346741
159929,0.784624874591827
159930,0.262591809034348
159931,0.332713603973389
159932,0.00670216185972095
159933,0.360125303268433
159934,0.255700886249542
159935,0.133682191371918
159936,0.458892494440079
159937,0.0123666971921921
159938,0.646966814994812
159939,0.778194189071655
159940,0.752959549427032
159941,0.536254048347473
159942,0.499254286289215
159943,0.623648464679718
159944,0.0129444245249033
159945,0.807802021503448
159946,0.753612875938416
159947,0.00924801640212536
159948,0.267851769924164
159949,0.715964734554291
159950,0.838528394699097
159951,0.215790152549744
159952,0.678705751895905
159953,0.00553379207849503
159954,0.568768978118896
159955,0.00536323245614767
159956,0.734910607337952
159957,0.951978504657745
159958,0.617105722427368
159959,0.306776821613312
159960,0.689472377300262
159961,0.803461849689484
159962,0.00280131329782307
159963,0.931509971618652
159964,0.050776906311512
159965,0.731834530830383
159966,0.894880712032318
159967,0.680646777153015
159968,0.0146726621314883
159969,0.854590058326721
159970,0.0222513526678085
159971,0.0111102340742946
159972,0.0268050450831652
159973,0.620888411998749
159974,0.290991395711899
159975,0.684647440910339
159976,0.605884492397308
159977,0.812970459461212
159978,0.0209014024585485
159979,0.704504251480103
159980,0.814209282398224
159981,0.747627973556519
159982,0.590388715267181
159983,0.842316389083862
159984,0.400215178728104
159985,0.840600311756134
159986,0.919173061847687
159987,0.0199073161929846
159988,0.829847812652588
159989,0.687647581100464
159990,0.382370889186859
159991,0.0161525551229715
159992,0.576951324939728
159993,0.00666804378852248
159994,0.0106341242790222
159995,0.00437783496454358
159996,0.430824667215347
159997,0.886950194835663
159998,0.597781598567963
159999,0.790004968643188
160000,0.744197428226471
160001,0.197530016303062
160002,0.448824763298035
160003,0.0283400360494852
160004,0.669131696224213
160005,0.0068486500531435
160006,0.512598633766174
160007,0.743319928646088
160008,0.155807971954346
160009,0.626793026924133
160010,0.692501187324524
160011,0.174011930823326
160012,0.708945751190186
160013,0.820984065532684
160014,0.00756165897473693
160015,0.103285521268845
160016,0.652709245681763
160017,0.19710111618042
160018,0.843310534954071
160019,0.00939036812633276
160020,0.0250036735087633
160021,0.577311217784882
160022,0.798355877399445
160023,0.00551394699141383
160024,0.570075452327728
160025,0.0705625340342522
160026,0.0128729427233338
160027,0.542358338832855
160028,0.0104549583047628
160029,0.654202163219452
160030,0.396692425012589
160031,0.765151023864746
160032,0.00701871141791344
160033,0.061899695545435
160034,0.723299384117126
160035,0.580391466617584
160036,0.00717286393046379
160037,0.397982537746429
160038,0.534778535366058
160039,0.0181001368910074
160040,0.590625107288361
160041,0.05887695774436
160042,0.195319429039955
160043,0.0385215729475021
160044,0.0751393437385559
160045,0.0220640953630209
160046,0.541862189769745
160047,0.500397086143494
160048,0.511419773101807
160049,0.0245177801698446
160050,0.834396600723267
160051,0.866139888763428
160052,0.788624823093414
160053,0.120889462530613
160054,0.627925157546997
160055,0.379049211740494
160056,0.204810529947281
160057,0.0296853817999363
160058,0.463389456272125
160059,0.871814072132111
160060,0.261261284351349
160061,0.0662308782339096
160062,0.92215359210968
160063,0.0520992651581764
160064,0.149969831109047
160065,0.451850980520248
160066,0.594914078712463
160067,0.387184292078018
160068,0.690363228321075
160069,0.505878746509552
160070,0.00538756139576435
160071,0.0835935398936272
160072,0.460466235876083
160073,0.0257694702595472
160074,0.692838549613953
160075,0.899554431438446
160076,0.137068837881088
160077,0.0183980949223042
160078,0.643096923828125
160079,0.0837685391306877
160080,0.252687484025955
160081,0.092180073261261
160082,0.160859227180481
160083,0.0690166652202606
160084,0.00194836524315178
160085,0.0647793635725975
160086,0.0123651009052992
160087,0.062435083091259
160088,0.367809116840363
160089,0.860982954502106
160090,0.6663658618927
160091,0.854918718338013
160092,0.556801676750183
160093,0.773146748542786
160094,0.00598763860762119
160095,0.874550879001617
160096,0.531195521354675
160097,0.174983263015747
160098,0.760501384735107
160099,0.000477186549687758
160100,0.56649911403656
160101,0.409250169992447
160102,0.717292428016663
160103,0.727765738964081
160104,0.143772199749947
160105,0.289512425661087
160106,0.0115318335592747
160107,0.267164289951324
160108,0.639282464981079
160109,0.888837456703186
160110,0.6318798661232
160111,0.446753114461899
160112,0.0170805864036083
160113,0.05636340752244
160114,0.732028782367706
160115,0.00241429638117552
160116,0.0138218654319644
160117,0.939384341239929
160118,0.542222678661346
160119,0.00240680086426437
160120,0.247472986578941
160121,0.62688535451889
160122,0.704826056957245
160123,0.406550794839859
160124,0.826886236667633
160125,0.845781326293945
160126,0.691921770572662
160127,0.58691418170929
160128,0.279383152723312
160129,0.864661633968353
160130,0.601322650909424
160131,0.0513087064027786
160132,0.0195478294044733
160133,0.931371808052063
160134,0.860641121864319
160135,0.645392835140228
160136,0.00668097101151943
160137,0.764770328998566
160138,0.658123910427094
160139,0.941157042980194
160140,0.482603490352631
160141,0.709796726703644
160142,0.00195974949747324
160143,0.444786995649338
160144,0.127109229564667
160145,0.0082406559959054
160146,0.0072509334422648
160147,0.544264435768127
160148,0.629588961601257
160149,0.480754286050797
160150,0.15512689948082
160151,0.232131466269493
160152,0.0556402578949928
160153,0.0484262816607952
160154,0.601096630096436
160155,0.594278633594513
160156,0.885642290115356
160157,0.489464491605759
160158,0.163560450077057
160159,0.740041553974152
160160,0.00948701240122318
160161,0.750204145908356
160162,0.176776871085167
160163,0.864811480045319
160164,0.807275116443634
160165,0.924674451351166
160166,0.734673202037811
160167,0.722892582416534
160168,0.176275074481964
160169,0.137881487607956
160170,0.941153466701508
160171,0.00812152773141861
160172,0.415876507759094
160173,0.51256275177002
160174,0.646563589572906
160175,0.00284678768366575
160176,0.167192429304123
160177,0.453487813472748
160178,0.448665052652359
160179,0.0103122312575579
160180,0.749945044517517
160181,0.572696387767792
160182,0.799174726009369
160183,0.00699840113520622
160184,0.715638995170593
160185,0.0169773492962122
160186,0.479533940553665
160187,0.00690723909065127
160188,0.877445876598358
160189,0.745896697044373
160190,0.0576181076467037
160191,0.62236899137497
160192,0.579582810401917
160193,0.0118921892717481
160194,0.282848864793777
160195,0.588744580745697
160196,0.212030127644539
160197,0.661585509777069
160198,0.522432684898376
160199,0.0146321756765246
160200,0.0108855674043298
160201,0.0283745303750038
160202,0.819339573383331
160203,0.792873024940491
160204,0.103523068130016
160205,0.910245954990387
160206,0.710279285907745
160207,0.0280777867883444
160208,0.245528921484947
160209,0.59794145822525
160210,0.0134551292285323
160211,0.630247890949249
160212,0.320285022258759
160213,0.774802148342133
160214,0.138030037283897
160215,0.198761105537415
160216,0.0615496560931206
160217,0.801708579063416
160218,0.259726643562317
160219,0.830585181713104
160220,0.673969507217407
160221,0.55946409702301
160222,0.313225030899048
160223,0.723927080631256
160224,0.739582777023315
160225,0.348501861095428
160226,0.0690620616078377
160227,0.385644614696503
160228,0.723002552986145
160229,0.700161814689636
160230,0.867589712142944
160231,0.00872143730521202
160232,0.893873155117035
160233,0.0133772259578109
160234,0.0278701074421406
160235,0.72865355014801
160236,0.576753914356232
160237,0.326750963926315
160238,0.271353989839554
160239,0.00657370314002037
160240,0.905604898929596
160241,0.0240714736282825
160242,0.365020036697388
160243,0.58887368440628
160244,0.0056073977611959
160245,0.770973086357117
160246,0.832980811595917
160247,0.559696435928345
160248,0.231468960642815
160249,0.733215630054474
160250,0.861107885837555
160251,0.467658907175064
160252,0.0131189739331603
160253,0.348898947238922
160254,0.79252564907074
160255,0.691107332706451
160256,0.468480199575424
160257,0.911257684230804
160258,0.00584692182019353
160259,0.781820952892303
160260,0.545007705688477
160261,0.155266150832176
160262,0.0103304386138916
160263,0.0934498384594917
160264,0.554018259048462
160265,0.512160420417786
160266,0.882138729095459
160267,0.404796093702316
160268,0.47283923625946
160269,0.0372986346483231
160270,0.044640276581049
160271,0.594862043857574
160272,0.871019601821899
160273,0.00821501016616821
160274,0.0807838439941406
160275,0.66116201877594
160276,0.49036306142807
160277,0.00751251447945833
160278,0.597032368183136
160279,0.601004242897034
160280,0.0502710267901421
160281,0.811906695365906
160282,0.724238932132721
160283,0.535306751728058
160284,0.597784340381622
160285,0.834241211414337
160286,0.689388573169708
160287,0.713672935962677
160288,0.128208935260773
160289,0.537830531597137
160290,0.827404379844666
160291,0.0586123093962669
160292,0.00670553650707006
160293,0.783021330833435
160294,0.101126290857792
160295,0.770913481712341
160296,0.708580553531647
160297,0.782964050769806
160298,0.011097427457571
160299,0.716808319091797
160300,0.526634156703949
160301,0.632552981376648
160302,0.221922054886818
160303,0.505698144435883
160304,0.769838273525238
160305,0.702731728553772
160306,0.681527674198151
160307,0.568582773208618
160308,0.0220822785049677
160309,0.0501402094960213
160310,0.00654608709737659
160311,0.773818254470825
160312,0.331929266452789
160313,0.712819516658783
160314,0.436365336179733
160315,0.794096112251282
160316,0.758925020694733
160317,0.566546022891998
160318,0.906839489936829
160319,0.451130211353302
160320,0.00887393020093441
160321,0.816712081432343
160322,0.551561415195465
160323,0.533814191818237
160324,0.738636910915375
160325,0.92239511013031
160326,0.599373519420624
160327,0.0175415948033333
160328,0.0443431250751019
160329,0.820683181285858
160330,0.0112991593778133
160331,0.885601222515106
160332,0.840765297412872
160333,0.169730097055435
160334,0.603113949298859
160335,0.326151520013809
160336,0.772386372089386
160337,0.701158940792084
160338,0.483766496181488
160339,0.0110562471672893
160340,0.750901818275452
160341,0.415843516588211
160342,0.351122736930847
160343,0.859190821647644
160344,0.623720109462738
160345,0.374622136354446
160346,0.415682137012482
160347,0.929560840129852
160348,0.882152736186981
160349,0.434060633182526
160350,0.801197230815887
160351,0.804687857627869
160352,0.637096345424652
160353,0.0340387634932995
160354,0.0248689167201519
160355,0.136231631040573
160356,0.165854573249817
160357,0.0335427299141884
160358,0.197514683008194
160359,0.0123428413644433
160360,0.0228160079568624
160361,0.0601669512689114
160362,0.0103988936170936
160363,0.028667451813817
160364,0.481667876243591
160365,0.568781971931458
160366,0.00675362348556519
160367,0.837454855442047
160368,0.151777908205986
160369,0.0489962249994278
160370,0.91722822189331
160371,0.651671230792999
160372,0.00745186349377036
160373,0.876052439212799
160374,0.736796915531158
160375,0.148627534508705
160376,0.553654611110687
160377,0.0117710400372744
160378,0.810725569725037
160379,0.529059112071991
160380,0.0287554059177637
160381,0.608652949333191
160382,0.668111026287079
160383,0.122730396687984
160384,0.466338187456131
160385,0.00759919220581651
160386,0.0759007483720779
160387,0.00489239301532507
160388,0.356139987707138
160389,0.776041865348816
160390,0.677766978740692
160391,0.574878931045532
160392,0.669975101947784
160393,0.0947215631604195
160394,0.00444740848615766
160395,0.721489429473877
160396,0.42604848742485
160397,0.280211955308914
160398,0.91334193944931
160399,0.47837507724762
160400,0.78574401140213
160401,0.00480035180225968
160402,0.804407715797424
160403,0.0283179245889187
160404,0.363055795431137
160405,0.547052085399628
160406,0.559733927249908
160407,0.0220326129347086
160408,0.712633669376373
160409,0.00644722580909729
160410,0.017003932967782
160411,0.855229556560516
160412,0.659617602825165
160413,0.74044543504715
160414,0.0226078107953072
160415,0.00832866970449686
160416,0.00944995228201151
160417,0.0155591331422329
160418,0.0909212306141853
160419,0.296380668878555
160420,0.193534940481186
160421,0.599689424037933
160422,0.611660063266754
160423,0.00536276446655393
160424,0.600547313690186
160425,0.0246978085488081
160426,0.377564281225204
160427,0.00878088548779488
160428,0.410616636276245
160429,0.799081206321716
160430,0.784115552902222
160431,0.910579979419708
160432,0.00720404973253608
160433,0.641368329524994
160434,0.587767779827118
160435,0.851947069168091
160436,0.577534854412079
160437,0.00977657455950975
160438,0.864457726478577
160439,0.498190402984619
160440,0.00293616182170808
160441,0.109224006533623
160442,0.697325766086578
160443,0.88148444890976
160444,0.00842726603150368
160445,0.800903856754303
160446,0.816866755485535
160447,0.752955973148346
160448,0.776664972305298
160449,0.0268150493502617
160450,0.138573914766312
160451,0.879859149456024
160452,0.830569565296173
160453,0.00682955794036388
160454,0.324416428804398
160455,0.0244838334619999
160456,0.861948788166046
160457,0.685473740100861
160458,0.824286937713623
160459,0.607833921909332
160460,0.561071991920471
160461,0.343631565570831
160462,0.498089849948883
160463,0.8052197098732
160464,0.650662899017334
160465,0.61822521686554
160466,0.1601352840662
160467,0.433927148580551
160468,0.722880065441132
160469,0.862736523151398
160470,0.652763605117798
160471,0.891793072223663
160472,0.0183585491031408
160473,0.914945244789124
160474,0.649283707141876
160475,0.0486891157925129
160476,0.0356194898486137
160477,0.158567517995834
160478,0.774667024612427
160479,0.913294970989227
160480,0.581182658672333
160481,0.552970826625824
160482,0.00982404686510563
160483,0.00279317307285964
160484,0.41628286242485
160485,0.00235213921405375
160486,0.0139723606407642
160487,0.0949122235178947
160488,0.00297041959129274
160489,0.593563556671143
160490,0.0194479804486036
160491,0.74763423204422
160492,0.805220127105713
160493,0.739445269107819
160494,0.397832334041595
160495,0.395622253417969
160496,0.684274792671204
